,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City
8555,0x8c2f,CHENRES04DEL02,35.000000,4.500000,13.029780,80.208812,13.049780,80.228812,28-03-2022,8:30,8:45,Cloudy,Low,0,Buffet,motorcycle,1.000000,No,Urban
8556,0x8e4f,CHENRES13DEL03,39.000000,4.700000,13.027018,80.254791,13.087018,80.314791,17-03-2022,23:15,23:25,Windy,Low,1,Snack,scooter,1.000000,No,Metropolitian
8557,0x8df3,CHENRES01DEL01,37.000000,4.700000,13.005801,80.250744,13.075801,80.320744,06-03-2022,18:50,18:60,Stormy,Medium,2,Meal,scooter,0.000000,No,Metropolitian
8558,0x705f,VADRES03DEL01,29.00,4.90,22.32,73.17,22.33,73.18,11-03-2022,11:35,11:50,Stormy,High,0,Snack,motorcycle,1.00,No,Metropolitian
8559,0xa985,SURRES08DEL02,22.000000,4.900000,21.173343,72.792731,21.253343,72.872731,31-03-2022,19:35,19:40,Fog,Jam,0,Snack,motorcycle,0.000000,No,Metropolitian
8560,0x9e55,VADRES13DEL03,36.000000,4.800000,22.310237,73.158921,22.400237,73.248921,12-03-2022,17:25,17:35,Stormy,Medium,2,Meal,motorcycle,1.000000,No,Metropolitian
8561,0x7d13,MYSRES010DEL01,37.000000,4.100000,12.321214,76.621094,12.331214,76.631094,13-03-2022,8:30,8:40,Windy,Low,0,Meal,motorcycle,1.000000,No,Metropolitian
8562,0xbc67,INDORES05DEL03,39.000000,4.500000,22.727021,75.884167,22.817021,75.974167,14-03-2022,18:20,18:30,Windy,Medium,2,Snack,scooter,1.000000,No,Metropolitian
8563,0x649,MYSRES05DEL02,NaN,NaN,12.323978,76.627961,12.343978,76.647961,07-03-2022,NaN,10:55,Sandstorms,Low,2,Buffet,scooter,0.000000,No,Metropolitian
8564,0x7484,MUMRES12DEL01,22.000000,4.500000,19.207222,72.972281,19.217222,72.982281,05-04-2022,8:30,8:35,Windy,Low,2,Meal,scooter,0.000000,No,Metropolitian
8565,0x9477,RANCHIRES05DEL01,20.000000,4.800000,23.355164,85.324097,23.465164,85.434097,08-03-2022,23:25,23:35,Fog,Low,2,Meal,motorcycle,1.000000,No,Metropolitian
8566,0x81ca,HYDRES14DEL02,27.000000,5.000000,17.426228,78.407495,17.476228,78.457495,21-03-2022,21:30,21:35,Fog,Jam,2,Buffet,scooter,1.000000,No,Metropolitian
8567,0x8d82,RANCHIRES14DEL03,39.00,4.80,0.00,0.00,0.03,0.03,17-03-2022,21:20,21:30,Fog,Jam,2,Snack,motorcycle,0.00,No,Urban
8568,0x8dad,VADRES010DEL02,28.000000,4.400000,22.310329,73.169083,22.390329,73.249083,14-03-2022,20:25,20:30,Fog,Jam,1,Snack,scooter,1.000000,No,Metropolitian
8569,0x61f7,VADRES12DEL03,37.00,4.50,0.00,0.00,0.09,0.09,27-03-2022,22:45,22:55,Stormy,Low,2,Buffet,motorcycle,1.00,No,Urban
8570,0x7d9e,INDORES12DEL01,26.00000,4.60000,22.74806,75.89340,22.85806,76.00340,14-03-2022,21:50,21:60,Sandstorms,Jam,1,Meal,scooter,0.00000,No,Metropolitian
8571,0xcf9e,AURGRES010DEL02,36.000000,4.800000,19.875337,75.316722,20.005337,75.446722,12-02-2022,23:25,23:35,Windy,Low,1,Drinks,scooter,1.000000,No,Metropolitian
8572,0xcdfd,AURGRES06DEL01,27.000000,4.800000,19.874449,75.360232,19.884449,75.370232,13-02-2022,8:15,8:25,Cloudy,Low,1,Meal,motorcycle,0.000000,No,Metropolitian
8573,0x3a55,MYSRES16DEL02,23.000000,4.600000,12.316967,76.603067,12.366967,76.653067,03-03-2022,22:10,22:15,Stormy,Low,1,Drinks,scooter,0.000000,No,Urban
8574,0xc1a0,LUDHRES07DEL02,27.00,4.90,0.00,0.00,0.13,0.13,12-02-2022,23:55,23:60,Sandstorms,Low,2,Snack,electric_scooter,0.00,No,Urban
8575,0xbe3a,VADRES010DEL03,23.000000,4.100000,22.310329,73.169083,22.370329,73.229083,28-03-2022,22:30,22:35,Sandstorms,Low,0,Snack,motorcycle,0.000000,No,Metropolitian
8576,0xa9d4,INDORES12DEL01,28.00000,4.00000,22.74806,75.89340,22.85806,76.00340,02-03-2022,19:10,19:25,Fog,Jam,1,Drinks,scooter,0.00000,No,Metropolitian
8577,0x9b3b,INDORES08DEL01,35.000000,4.800000,22.725748,75.898497,22.765747,75.938497,09-03-2022,13:15,13:30,Sunny,High,1,Drinks,motorcycle,1.000000,No,Metropolitian
8578,0xbb47,RANCHIRES13DEL02,26.000000,4.600000,23.374989,85.335486,23.454989,85.415486,29-03-2022,21:20,21:25,Sunny,Jam,2,Snack,scooter,1.000000,No,Urban
8579,0x5920,RANCHIRES02DEL01,20.00,4.80,0.00,0.00,0.11,0.11,04-03-2022,18:60,19:05,Stormy,Medium,2,Drinks,scooter,1.00,No,Metropolitian
8580,0xaae1,RANCHIRES17DEL03,37.000000,4.700000,23.374878,85.335739,23.464878,85.425739,10-03-2022,22:30,22:45,Sunny,Low,0,Drinks,motorcycle,1.000000,No,Metropolitian
8581,0xa9e6,CHENRES09DEL03,25.000000,4.500000,13.044694,80.261470,13.104694,80.321470,05-04-2022,23:10,23:25,Windy,Low,0,Buffet,motorcycle,1.000000,No,Urban
8582,0xdcc,MYSRES07DEL01,NaN,NaN,12.325461,76.632278,12.365461,76.672278,07-03-2022,NaN,14:40,Sunny,High,2,Buffet,electric_scooter,0.000000,No,NaN
8583,0xb28c,BANGRES13DEL01,29.000000,5.000000,12.935662,77.614130,13.005662,77.684130,31-03-2022,23:50,24:05,Sandstorms,Low,1,Drinks,scooter,0.000000,No,Urban
8584,0x356e,RANCHIRES09DEL02,38.000000,4.600000,23.351058,85.325731,23.371058,85.345731,11-03-2022,8:50,8:55,Windy,Low,2,Snack,scooter,1.000000,No,Metropolitian
8585,0x90c9,INDORES03DEL03,20.000000,5.000000,22.751857,75.866699,22.811857,75.926699,01-04-2022,19:45,19:55,Cloudy,Jam,1,Drinks,scooter,NaN,No,Metropolitian
8586,0xbf82,ALHRES05DEL01,NaN,NaN,25.457687,81.835585,25.497687,81.875585,15-02-2022,NaN,16:05,Windy,Medium,1,Meal,motorcycle,1.000000,No,Metropolitian
8587,0x2871,MYSRES01DEL02,20.000000,4.800000,12.311072,76.654878,12.441072,76.784878,31-03-2022,17:60,18:15,Cloudy,Medium,1,Meal,scooter,0.000000,No,Metropolitian
8588,0xa7f,JAPRES20DEL03,30.000000,4.200000,26.956431,75.776649,26.986431,75.806649,19-03-2022,17:35,17:40,Sandstorms,Medium,2,Drinks,electric_scooter,1.000000,No,Metropolitian
8589,0x1d48,CHENRES16DEL01,29.000000,4.900000,13.049645,80.242268,13.159645,80.352268,04-04-2022,21:40,21:55,Cloudy,Jam,1,Snack,motorcycle,1.000000,No,Urban
8590,0xb86b,BANGRES02DEL01,36.000000,4.400000,12.970221,77.645396,13.010221,77.685396,28-03-2022,13:50,13:55,Cloudy,High,1,Buffet,motorcycle,1.000000,No,Metropolitian
8591,0xbd21,MUMRES02DEL01,38.000000,4.600000,19.221315,72.862381,19.291315,72.932381,14-03-2022,19:60,20:15,Stormy,Jam,2,Meal,motorcycle,1.000000,No,Metropolitian
8592,0x2592,MYSRES01DEL02,23.000000,4.800000,12.311072,76.654878,12.441072,76.784878,16-03-2022,23:40,23:50,Fog,Low,2,Drinks,motorcycle,1.000000,No,Metropolitian
8593,0xd543,KOLRES19DEL02,25.000000,4.800000,22.549100,88.400467,22.599100,88.450467,15-02-2022,21:25,21:40,Cloudy,Jam,1,Meal,motorcycle,1.000000,No,Urban
8594,0x568a,SURRES09DEL01,33.000000,4.700000,21.175975,72.795503,21.185975,72.805503,26-03-2022,9:50,9:60,Fog,Low,1,Drinks,motorcycle,0.000000,No,Metropolitian
8595,0x8a68,MUMRES07DEL03,20.000000,4.700000,19.091458,72.827808,19.151458,72.887808,11-03-2022,21:10,21:15,Fog,Jam,2,Drinks,motorcycle,1.000000,No,Urban
8596,0xd8d7,AURGRES09DEL01,36.000000,4.800000,19.874103,75.368419,19.944103,75.438419,14-02-2022,20:60,21:05,Fog,Jam,0,Meal,motorcycle,2.000000,Yes,Metropolitian
8597,0x52f9,MYSRES14DEL03,34.00,4.90,0.00,0.00,0.09,0.09,25-03-2022,23:20,23:25,Sandstorms,Low,0,Drinks,motorcycle,1.00,No,Metropolitian
8598,0x8f3,VADRES16DEL01,NaN,NaN,0.00,0.00,0.04,0.04,24-03-2022,NaN,12:25,Sandstorms,High,2,Drinks,scooter,1.00,No,Metropolitian
8599,0x672f,PUNERES09DEL01,39.000000,4.600000,18.536562,73.896485,18.606562,73.966485,25-03-2022,23:20,23:30,Fog,Low,2,Buffet,motorcycle,1.000000,No,Metropolitian
8600,0xc7a1,ALHRES11DEL01,25.00,4.70,0.00,0.00,0.11,0.11,18-02-2022,20:55,21:10,Stormy,Jam,2,Meal,scooter,1.00,No,Urban
8601,0x27b9,VADRES14DEL03,32.000000,4.000000,22.311603,73.165012,22.401603,73.255012,16-03-2022,19:50,19:60,Cloudy,Jam,1,Drinks,motorcycle,1.000000,No,Metropolitian
8602,0x24e1,CHENRES05DEL01,26.000000,4.800000,13.058616,80.264151,13.068616,80.274151,15-03-2022,8:10,8:20,Windy,Low,1,Snack,motorcycle,1.000000,No,Metropolitian
8603,0xacc6,RANCHIRES01DEL02,34.000000,4.100000,23.416792,85.316842,23.546792,85.446842,04-04-2022,21:40,21:45,Fog,Jam,2,Snack,scooter,0.000000,No,Metropolitian
8604,0x8d0e,BANGRES12DEL03,35.000000,4.800000,12.939496,77.625999,13.029496,77.715999,16-03-2022,19:25,19:30,Sunny,Jam,1,Buffet,motorcycle,0.000000,No,Metropolitian
8605,0xb797,COIMBRES13DEL01,21.000000,4.900000,11.003669,76.976494,11.013669,76.986494,05-03-2022,9:10,9:20,Sandstorms,Low,1,Meal,scooter,0.000000,No,Metropolitian
8606,0xa53d,COIMBRES01DEL02,36.000000,4.600000,11.016298,76.972076,11.146298,77.102076,18-03-2022,23:50,24:05,Windy,Low,0,Snack,motorcycle,1.000000,No,NaN
8607,0x5e86,BANGRES20DEL03,20.000000,5.000000,12.972161,77.596014,13.002161,77.626014,05-04-2022,18:10,18:25,Sandstorms,Medium,2,Snack,motorcycle,0.000000,No,NaN
8608,0xd5bd,GOARES16DEL02,30.000000,4.500000,15.498603,73.826911,15.548603,73.876911,11-02-2022,19:55,19:60,Cloudy,Jam,1,Meal,motorcycle,0.000000,No,Metropolitian
8609,0xb014,HYDRES19DEL02,23.000000,4.700000,17.458998,78.500366,17.538998,78.580366,02-04-2022,22:25,22:30,Sandstorms,Low,0,Drinks,motorcycle,1.000000,No,Metropolitian
8610,0xb2a2,RANCHIRES18DEL02,30.000000,4.000000,23.351489,85.324253,23.431489,85.404253,23-03-2022,17:55,18:10,Windy,Medium,0,Buffet,motorcycle,1.000000,No,Urban
8611,0x8f22,CHENRES20DEL01,20.000000,4.800000,12.975996,80.221898,12.985996,80.231898,15-03-2022,9:40,9:45,Cloudy,Low,0,Meal,motorcycle,1.000000,No,Metropolitian
8612,0xabac,HYDRES15DEL02,24.000000,4.600000,17.459710,78.368855,17.509710,78.418855,13-03-2022,20:20,20:25,Fog,Jam,0,Drinks,motorcycle,0.000000,No,Metropolitian
8613,0x59fd,SURRES19DEL03,36.000000,4.200000,21.149669,72.772629,21.209669,72.832629,15-03-2022,20:50,20:55,Stormy,Jam,0,Snack,motorcycle,2.000000,No,Metropolitian
8614,0x8062,JAPRES19DEL01,21.000000,4.100000,26.913726,75.752820,26.983726,75.822820,02-04-2022,17:50,17:60,Cloudy,Medium,2,Snack,electric_scooter,0.000000,No,Urban
8615,0x4e5b,JAPRES01DEL02,28.000000,4.500000,26.905190,75.810753,26.925190,75.830753,07-03-2022,10:20,10:30,Windy,Low,2,Drinks,scooter,1.000000,No,Metropolitian
8616,0xdaa7,BHPRES04DEL02,34.000000,4.600000,23.184992,77.417227,23.234992,77.467227,15-02-2022,17:50,17:55,Sandstorms,Medium,1,Drinks,motorcycle,1.000000,No,Metropolitian
8617,0x3b26,MYSRES05DEL02,28.000000,4.700000,12.323978,76.627961,12.403978,76.707961,27-03-2022,17:45,17:55,Stormy,Medium,2,Snack,scooter,1.000000,No,Metropolitian
8618,0x2ea5,MUMRES13DEL01,36.000000,4.700000,19.178321,72.834715,19.188321,72.844715,24-03-2022,8:15,8:25,Cloudy,Low,2,Drinks,motorcycle,1.000000,No,Metropolitian
8619,0xdb53,ALHRES13DEL01,28.000000,5.000000,25.451646,81.832796,25.521646,81.902796,16-02-2022,20:25,20:35,Cloudy,Jam,0,Drinks,motorcycle,2.000000,No,Urban
8620,0xae45,RANCHIRES20DEL03,34.000000,4.700000,23.399250,85.390464,23.459250,85.450464,07-03-2022,19:45,19:60,Stormy,Jam,1,Meal,scooter,0.000000,No,Metropolitian
8621,0x7479,HYDRES13DEL01,26.000000,4.900000,17.431477,78.400350,17.501477,78.470350,06-04-2022,23:60,24:10,Windy,Low,0,Drinks,motorcycle,1.000000,No,Metropolitian
8622,0x3224,COIMBRES03DEL02,38.000000,4.800000,11.025083,77.015393,11.045083,77.035393,30-03-2022,9:25,9:35,Sunny,Low,2,Drinks,electric_scooter,1.000000,No,Metropolitian
8623,0xd043,DEHRES08DEL03,37.000000,4.600000,30.359722,78.067079,30.419722,78.127079,15-02-2022,20:15,20:25,Sunny,Jam,1,Snack,motorcycle,1.000000,No,Urban
8624,0x6792,VADRES14DEL01,35.000000,4.100000,22.311603,73.165012,22.421603,73.275012,27-03-2022,19:25,19:35,Windy,Jam,2,Meal,motorcycle,0.000000,No,Metropolitian
8625,0x5446,MUMRES11DEL03,33.000000,4.400000,18.994237,72.825553,19.054237,72.885553,05-03-2022,20:15,20:25,Stormy,Jam,1,Meal,scooter,1.000000,No,Urban
8626,0x6541,SURRES09DEL02,29.000000,5.000000,21.175975,72.795503,21.255975,72.875503,12-03-2022,20:30,20:40,Sunny,Jam,2,Meal,scooter,0.000000,No,Metropolitian
8627,0xdf98,GOARES19DEL02,32.00,3.70,0.00,0.00,0.13,0.13,18-02-2022,18:45,18:60,Stormy,Medium,2,Buffet,scooter,0.00,No,Metropolitian
8628,0xcfe6,KNPRES07DEL02,22.000000,4.800000,26.472001,80.354002,26.552001,80.434002,12-02-2022,18:15,18:20,Windy,Medium,0,Buffet,motorcycle,2.000000,No,Metropolitian
8629,0x34f5,INDORES07DEL02,20.000000,5.000000,22.722634,75.886959,22.772634,75.936959,05-03-2022,17:60,18:15,Cloudy,Medium,0,Drinks,motorcycle,0.000000,No,Metropolitian
8630,0x56cd,MYSRES17DEL01,26.000000,4.000000,12.326356,76.619103,12.396356,76.689103,14-03-2022,17:30,17:35,Fog,Medium,1,Buffet,scooter,1.000000,No,Metropolitian
8631,0x1f39,JAPRES16DEL01,29.000000,4.600000,26.849596,75.800512,26.859596,75.810512,01-04-2022,8:15,8:25,Fog,Low,2,Drinks,scooter,1.000000,No,Metropolitian
8632,0xda04,LUDHRES08DEL02,39.000000,4.800000,30.899992,75.831338,30.919992,75.851338,11-02-2022,11:20,11:30,Sandstorms,High,1,Meal,scooter,1.000000,No,Metropolitian
8633,0x96cb,CHENRES11DEL02,34.000000,4.900000,13.064181,80.236442,13.114181,80.286442,01-04-2022,17:50,18:05,Windy,Medium,1,Drinks,scooter,0.000000,No,Metropolitian
8634,0x1ad8,RANCHIRES13DEL03,26.000000,4.800000,23.374989,85.335486,23.434989,85.395486,09-03-2022,19:20,19:25,Fog,Jam,1,Meal,scooter,1.000000,No,Metropolitian
8635,0x9c86,VADRES19DEL01,37.000000,4.600000,22.311844,73.165081,22.351844,73.205081,30-03-2022,13:40,13:55,Sandstorms,High,1,Drinks,scooter,0.000000,No,Metropolitian
8636,0x8509,INDORES18DEL02,24.000000,4.900000,22.753839,75.897429,22.833838,75.977429,02-03-2022,18:15,18:30,Stormy,Medium,1,Drinks,motorcycle,1.000000,No,Urban
8637,0x5a21,BANGRES07DEL02,22.000000,4.900000,12.978453,77.643685,13.028453,77.693685,15-03-2022,22:30,22:40,Cloudy,Low,0,Buffet,motorcycle,0.000000,No,Metropolitian
8638,0x8a94,SURRES17DEL03,37.000000,4.900000,21.149569,72.772697,21.209569,72.832697,01-03-2022,21:35,21:40,Sandstorms,Jam,0,Meal,motorcycle,1.000000,No,Metropolitian
8639,0xb19b,MYSRES11DEL01,28.000000,4.800000,12.323225,76.630028,12.433225,76.740028,18-03-2022,19:50,19:55,Sandstorms,Jam,2,Meal,motorcycle,1.000000,No,Metropolitian
8640,0xa2c8,INDORES19DEL01,24.000000,4.900000,22.745536,75.893106,22.785536,75.933106,21-03-2022,16:60,17:10,Sandstorms,Medium,0,Buffet,motorcycle,1.000000,No,Metropolitian
8641,0xdfdd,DEHRES13DEL01,28.000000,4.600000,30.366322,78.070453,30.476322,78.180453,18-02-2022,18:40,18:55,Sunny,Medium,1,Buffet,motorcycle,1.000000,No,Urban
8642,0x6982,HYDRES03DEL02,34.000000,4.200000,17.422819,78.449578,17.552819,78.579578,27-03-2022,20:60,21:10,Sandstorms,Jam,0,Snack,motorcycle,2.000000,No,NaN
8643,0x53b9,INDORES14DEL01,28.000000,4.500000,22.761593,75.886362,22.801593,75.926362,11-03-2022,14:45,14:60,Stormy,High,1,Drinks,motorcycle,1.000000,No,Metropolitian
8644,0x4c77,RANCHIRES15DEL02,27.000000,4.600000,23.369746,85.339820,23.449746,85.419820,29-03-2022,20:55,21:10,Cloudy,Jam,2,Drinks,scooter,2.000000,No,Metropolitian
8645,0xb7c4,SURRES15DEL03,31.000000,4.400000,21.160522,72.771477,21.190522,72.801477,28-03-2022,20:45,20:50,Stormy,Jam,0,Buffet,motorcycle,1.000000,No,Metropolitian
8646,0xde0d,AGRRES16DEL01,37.00,4.10,0.00,0.00,0.01,0.01,15-02-2022,8:45,8:60,Windy,Low,0,Buffet,motorcycle,1.00,No,Metropolitian
8647,0x145e,SURRES05DEL03,20.000000,4.800000,21.175104,72.804342,21.205104,72.834342,30-03-2022,18:25,18:35,Stormy,Medium,1,Snack,scooter,1.000000,No,Metropolitian
8648,0x8e75,PUNERES15DEL01,25.000000,4.800000,18.636215,73.751081,18.646215,73.761081,05-04-2022,10:55,11:10,Sandstorms,Low,2,Buffet,motorcycle,0.000000,No,Metropolitian
8649,0x6fa5,VADRES09DEL02,31.00,4.70,0.00,0.00,0.13,0.13,02-04-2022,21:15,21:25,Cloudy,Jam,0,Snack,motorcycle,1.00,No,Metropolitian
8650,0x2469,HYDRES07DEL03,24.000000,4.700000,17.424114,78.347554,17.514114,78.437554,25-03-2022,23:20,23:25,Fog,Low,0,Buffet,motorcycle,NaN,No,Metropolitian
8651,0x658d,INDORES09DEL03,37.000000,4.100000,22.725835,75.887648,22.815835,75.977648,29-03-2022,19:55,19:60,Cloudy,Jam,1,Snack,scooter,1.000000,No,Metropolitian
8652,0x5da9,COIMBRES12DEL02,28.000000,4.900000,11.000762,76.981876,11.020762,77.001876,01-04-2022,10:60,11:15,Stormy,Low,2,Buffet,scooter,0.000000,No,Urban
8653,0x3c58,MYSRES010DEL03,22.000000,4.900000,12.321214,76.621094,12.351214,76.651094,01-04-2022,23:45,23:55,Sandstorms,Low,1,Meal,scooter,1.000000,No,Urban
8654,0xa50d,SURRES13DEL03,33.000000,4.700000,21.170096,72.789122,21.230096,72.849122,01-04-2022,19:20,19:35,Sunny,Jam,2,Snack,electric_scooter,0.000000,No,Metropolitian
8655,0x7361,BANGRES16DEL02,37.000000,5.000000,13.029198,77.570997,13.109198,77.650997,04-04-2022,18:15,18:20,Cloudy,Medium,2,Meal,motorcycle,1.000000,No,Urban
8656,0x2b9e,VADRES06DEL01,39.000000,4.800000,22.312790,73.170283,22.322790,73.180283,15-03-2022,11:45,11:55,Windy,High,0,Snack,motorcycle,1.000000,No,Metropolitian
8657,0x9a6f,BANGRES08DEL02,31.000000,4.600000,12.906229,77.596791,12.926229,77.616791,19-03-2022,8:10,8:25,Fog,Low,1,Snack,motorcycle,1.000000,No,Urban
8658,0xb88b,COIMBRES05DEL02,32.000000,3.500000,11.022169,76.999594,11.102169,77.079594,06-03-2022,21:20,21:30,Windy,Jam,2,Buffet,scooter,1.000000,No,Metropolitian
8659,0x4e8a,BANGRES18DEL02,37.000000,5.000000,12.913041,77.683237,12.933041,77.703237,09-03-2022,9:50,9:60,Fog,Low,2,Snack,electric_scooter,NaN,No,Urban
8660,0xa439,HYDRES05DEL02,37.000000,4.800000,17.433809,78.386744,17.513809,78.466744,27-03-2022,21:40,21:50,Cloudy,Jam,0,Buffet,motorcycle,2.000000,No,Metropolitian
8661,0xe93,HYDRES01DEL01,36.000000,4.900000,17.410371,78.437225,17.520371,78.547225,31-03-2022,20:35,20:45,Stormy,Jam,2,Snack,electric_scooter,1.000000,No,Metropolitian
8662,0x8150,PUNERES17DEL03,29.000000,4.600000,18.530963,73.828972,18.620963,73.918972,31-03-2022,18:40,18:50,Windy,Medium,0,Meal,motorcycle,1.000000,No,Metropolitian
8663,0xe3e,HYDRES03DEL03,38.000000,4.600000,17.422819,78.449578,17.482819,78.509578,17-03-2022,22:20,22:30,Fog,Low,0,Snack,motorcycle,1.000000,No,Metropolitian
8664,0xaad0,VADRES01DEL03,35.000000,4.200000,22.307898,73.167788,22.337898,73.197788,19-03-2022,21:40,21:50,Windy,Jam,0,Meal,motorcycle,2.000000,No,Metropolitian
8665,0x6cac,HYDRES19DEL01,32.000000,4.700000,17.458998,78.500366,17.528998,78.570366,12-03-2022,23:15,23:25,Windy,Low,2,Buffet,scooter,0.000000,No,Metropolitian
8666,0x7ba2,PUNERES20DEL01,31.000000,4.000000,18.592718,73.773572,18.602718,73.783572,30-03-2022,11:40,11:50,Windy,High,2,Meal,scooter,1.000000,No,Metropolitian
8667,0xbbd9,CHENRES03DEL01,21.000000,4.600000,13.091809,80.219104,13.131809,80.259104,19-03-2022,12:20,12:30,Windy,High,1,Meal,scooter,1.000000,No,Metropolitian
8668,0x5eb2,VADRES19DEL01,32.000000,4.700000,22.311844,73.165081,22.351844,73.205081,26-03-2022,13:60,14:15,Cloudy,High,1,Snack,motorcycle,1.000000,No,Metropolitian
8669,0xbefa,BHPRES15DEL01,NaN,NaN,23.234249,77.434007,23.304249,77.504007,16-02-2022,NaN,17:45,NaN,NaN,3,Buffet,bicycle,1.000000,No,Metropolitian
8670,0xbad5,BANGRES010DEL02,36.000000,4.700000,12.933298,77.614293,12.983298,77.664293,01-04-2022,18:10,18:25,Cloudy,Medium,1,Drinks,motorcycle,0.000000,No,Metropolitian
8671,0x8500,JAPRES04DEL01,37.000000,4.900000,26.902328,75.794257,26.942328,75.834257,21-03-2022,15:15,15:30,Stormy,Medium,0,Meal,motorcycle,0.000000,No,Metropolitian
8672,0x8489,BANGRES16DEL02,34.000000,4.900000,13.029198,77.570997,13.079198,77.620997,21-03-2022,19:15,19:30,Fog,Jam,0,Snack,motorcycle,1.000000,No,Metropolitian
8673,0x51bf,PUNERES14DEL03,23.000000,4.900000,18.516216,73.842527,18.576216,73.902527,28-03-2022,18:15,18:25,Cloudy,Medium,2,Drinks,motorcycle,NaN,No,Metropolitian
8674,0x8dd0,CHENRES13DEL03,37.000000,4.800000,13.027018,80.254791,13.057018,80.284791,21-03-2022,19:60,20:05,Cloudy,Jam,0,Meal,motorcycle,1.000000,No,Metropolitian
8675,0xddcc,KNPRES20DEL02,25.00,5.00,26.47,80.35,26.55,80.43,12-02-2022,19:40,19:45,Windy,Jam,1,Drinks,motorcycle,1.00,No,Metropolitian
8676,0xa89,PUNERES05DEL02,29.000000,4.700000,18.543626,73.905101,18.593626,73.955101,26-03-2022,21:20,21:35,Sandstorms,Jam,1,Drinks,motorcycle,1.000000,No,Metropolitian
8677,0xa976,MYSRES16DEL03,30.000000,4.700000,12.316967,76.603067,12.406967,76.693067,04-03-2022,17:60,18:05,Stormy,Medium,2,Buffet,motorcycle,1.000000,No,Metropolitian
8678,0x5e8,MUMRES19DEL03,NaN,NaN,-19.131141,72.813074,19.191140,72.873074,05-04-2022,NaN,24:05,NaN,NaN,1,Meal,scooter,1.000000,No,Metropolitian
8679,0xcb5e,LUDHRES01DEL03,29.000000,4.900000,30.873988,75.842739,30.963988,75.932739,12-02-2022,21:55,22:05,Sandstorms,Jam,1,Buffet,scooter,1.000000,No,Metropolitian
8680,0x864a,RANCHIRES01DEL02,20.000000,4.600000,23.416792,85.316842,23.546792,85.446842,02-04-2022,21:45,21:60,Cloudy,Jam,1,Snack,motorcycle,1.000000,No,Metropolitian
8681,0x243a,COIMBRES07DEL02,34.000000,4.600000,10.961850,76.971082,11.091850,77.101082,16-03-2022,19:15,19:25,Fog,Jam,2,Meal,scooter,1.000000,No,Metropolitian
8682,0xdeb1,KOCRES20DEL02,35.000000,4.500000,9.979186,76.317361,10.029186,76.367361,11-02-2022,23:25,23:35,Windy,Low,2,Meal,motorcycle,1.000000,No,Urban
8683,0x7ca,RANCHIRES11DEL02,20.000000,4.800000,23.359194,85.325447,23.439194,85.405447,27-03-2022,22:35,22:50,Fog,Low,1,Meal,motorcycle,0.000000,No,Urban
8684,0x2448,PUNERES08DEL01,38.00000,4.90000,18.53408,73.89852,18.54408,73.90852,21-03-2022,9:50,9:55,Sunny,Low,2,Snack,motorcycle,1.00000,No,NaN
8685,0xd2f9,AURGRES15DEL03,26.000000,4.800000,19.878028,75.317475,19.938028,75.377475,11-02-2022,17:35,17:40,Sunny,Medium,2,Meal,electric_scooter,0.000000,No,Metropolitian
8686,0xb7b5,VADRES15DEL01,29.00,4.90,0.00,0.00,0.01,0.01,28-03-2022,10:15,10:20,Sunny,Low,2,Snack,motorcycle,0.00,No,Metropolitian
8687,0x4782,JAPRES03DEL03,29.000000,4.900000,26.913483,75.803139,27.003483,75.893139,27-03-2022,17:60,18:05,Stormy,Medium,1,Buffet,motorcycle,1.000000,No,Urban
8688,0x551c,INDORES09DEL03,38.000000,4.600000,22.725835,75.887648,22.815835,75.977648,04-03-2022,23:15,23:20,Sunny,Low,2,Buffet,motorcycle,1.000000,No,Metropolitian
8689,0x49a8,JAPRES010DEL03,22.000000,4.800000,26.921411,75.793604,26.981411,75.853604,26-03-2022,20:45,20:50,Cloudy,Jam,1,Meal,motorcycle,1.000000,No,Urban
8690,0x143d,CHENRES03DEL01,28.000000,4.800000,13.091809,80.219104,13.201809,80.329104,12-03-2022,22:45,22:50,Fog,Low,1,Meal,motorcycle,1.000000,No,Urban
8691,0x1d00,VADRES11DEL03,34.000000,4.500000,22.308096,73.167753,22.368096,73.227753,24-03-2022,19:50,19:60,Fog,Jam,0,Drinks,motorcycle,0.000000,No,Metropolitian
8692,0x6c7d,PUNERES15DEL01,27.000000,5.000000,18.636215,73.751081,18.676215,73.791081,03-03-2022,13:45,13:60,Windy,High,0,Drinks,motorcycle,1.000000,No,Urban
8693,0x455f,RANCHIRES13DEL03,33.000000,4.700000,23.374989,85.335486,23.404989,85.365486,21-03-2022,19:30,19:35,Fog,Jam,1,Meal,motorcycle,1.000000,No,Urban
8694,0x14a0,CHENRES03DEL01,23.000000,4.900000,13.091809,80.219104,13.131809,80.259104,03-04-2022,13:50,13:60,Stormy,High,1,Snack,scooter,0.000000,No,Metropolitian
8695,0xd479,KOLRES18DEL01,22.000000,4.900000,22.569367,88.433187,22.579367,88.443187,15-02-2022,8:35,8:50,Windy,Low,2,Drinks,scooter,0.000000,No,Metropolitian
